timestamp,equity,price,drawdown,returns
2021-01-01,10000.0,29331.69,0.0,
2021-01-02,10000.0,32178.33,0.0,0.0
2021-01-02,10000.0,32178.33,0.0,0.0
2021-01-03,10000.0,33000.05,0.0,0.0
2021-01-03,10000.0,33000.05,0.0,0.0
2021-01-04,10000.0,31988.71,0.0,0.0
2021-01-04,10000.0,31988.71,0.0,0.0
2021-01-05,10000.0,33949.53,0.0,0.0
2021-01-05,10000.0,33949.53,0.0,0.0
2021-01-06,10000.0,36769.36,0.0,0.0
2021-01-06,10000.0,36769.36,0.0,0.0
2021-01-07,10000.0,39432.28,0.0,0.0
2021-01-07,10000.0,39432.28,0.0,0.0
2021-01-08,10000.0,40582.81,0.0,0.0
2021-01-08,10000.0,40582.81,0.0,0.0
2021-01-09,10000.0,40088.22,0.0,0.0
2021-01-09,10000.0,40088.22,0.0,0.0
2021-01-10,10000.0,38150.02,0.0,0.0
2021-01-10,10000.0,38150.02,0.0,0.0
2021-01-11,10000.0,35404.47,0.0,0.0
2021-01-11,10000.0,35404.47,0.0,0.0
2021-01-12,10000.0,34051.24,0.0,0.0
2021-01-12,10000.0,34051.24,0.0,0.0
2021-01-13,10000.0,37371.38,0.0,0.0
2021-01-13,10000.0,37371.38,0.0,0.0
2021-01-14,10000.0,39144.5,0.0,0.0
2021-01-14,10000.0,39144.5,0.0,0.0
2021-01-15,10000.0,36742.22,0.0,0.0
2021-01-15,10000.0,36742.22,0.0,0.0
2021-01-16,10000.0,35994.98,0.0,0.0
2021-01-16,10000.0,35994.98,0.0,0.0
2021-01-17,10000.0,35828.61,0.0,0.0
2021-01-17,10000.0,35828.61,0.0,0.0
2021-01-18,10000.0,36631.27,0.0,0.0
2021-01-18,10000.0,36631.27,0.0,0.0
2021-01-19,10000.0,35891.49,0.0,0.0
2021-01-19,10000.0,35891.49,0.0,0.0
2021-01-20,10000.0,35468.23,0.0,0.0
2021-01-20,10000.0,35468.23,0.0,0.0
2021-01-21,9999.686069738345,30850.13,3.1393026165460466e-05,-3.139302616550488e-05
2021-01-21,9999.686069738345,30850.13,3.1393026165460466e-05,0.0
2021-01-22,10013.894055167226,32945.17,0.0,0.001420843147454054
2021-01-22,10013.894055167226,32945.17,0.0,0.0
2021-01-23,10008.01314658106,32078.0,0.0005872748956368393,-0.0005872748956368135
2021-01-23,10008.01314658106,32078.0,0.0005872748956368393,0.0
2021-01-24,10009.246742383293,32259.9,0.0004640864740859335,0.00012326080953006802
2021-01-24,10009.246742383293,32259.9,0.0004640864740859335,0.0
2021-01-25,10009.20808655002,32254.2,0.00046794669400247355,-3.862012224131739e-06
2021-01-25,10009.20808655002,32254.2,0.00046794669400247355,0.0
2021-01-26,10010.65645958731,32467.77,0.0003233103488093668,0.00014470405897903937
2021-01-26,10010.65645958731,32467.77,0.0003233103488093668,0.0
2021-01-27,9996.403850407034,30366.15,0.0017465937490288035,-0.0014237437112953888
2021-01-27,9996.403850407034,30366.15,0.0017465937490288035,0.0
2021-01-28,10016.740277389545,33364.86,0.0,0.0020343742896784534
2021-01-28,10016.740277389545,33364.86,0.0,0.0
2021-01-29,10022.757973371703,34252.2,0.0,0.0006007639027780787
2021-01-29,10022.757973371703,34252.2,0.0,0.0
2021-01-30,10022.830402196156,34262.88,0.0,7.226436540275216e-06
2021-01-30,10022.830402196156,34262.88,0.0,0.0
2021-01-31,10014.896461959575,33092.98,0.0007915867991582433,-0.0007915867991582504
2021-01-31,10014.896461959575,33092.98,0.0007915867991582433,0.0
2021-02-01,10017.835593816257,33526.37,0.0004983431006479569,0.0002934760102457634
2021-02-01,10017.835593816257,33526.37,0.0004983431006479569,0.0
2021-02-02,10030.991258955788,35466.24,0.0,0.0013132243004319033
2021-02-02,10030.991258955788,35466.24,0.0,0.0
2021-02-03,10045.589803935249,37618.87,0.0,0.0014553442030393882
2021-02-03,10045.589803935249,37618.87,0.0,0.0
2021-02-04,10040.963243230233,36936.66,0.00046055640289065274,-0.00046055640289066613
2021-02-04,10040.963243230233,36936.66,0.00046055640289065274,0.0
2021-02-05,10050.14285073979,38290.24,0.0,0.0009142158264294764
2021-02-05,10050.14285073979,38290.24,0.0,0.0
2021-02-06,10056.224023669223,39186.94,0.0,0.0006050832331190303
2021-02-06,10056.224023669223,39186.94,0.0,0.0
2021-02-07,10053.570673709772,38795.69,0.0002638515165539698,-0.0002638515165539479
2021-02-07,10053.570673709772,38795.69,0.0002638515165539698,0.0
2021-02-08,10104.498994044352,46374.87,0.0,0.005065694765319373
2021-02-08,10104.498994044352,46374.87,0.0,0.0
2021-02-09,10104.498994044352,46420.42,0.0,0.0
2021-02-09,10104.498994044352,46420.42,0.0,0.0
2021-02-10,10104.498994044352,44807.58,0.0,0.0
2021-02-10,10104.498994044352,44807.58,0.0,0.0
2021-02-11,10104.498994044352,47969.51,0.0,0.0
2021-02-11,10104.498994044352,47969.51,0.0,0.0
2021-02-12,10104.498994044352,47287.6,0.0,0.0
2021-02-12,10104.498994044352,47287.6,0.0,0.0
2021-02-13,10104.498994044352,47153.69,0.0,0.0
2021-02-13,10104.498994044352,47153.69,0.0,0.0
2021-02-14,10104.498994044352,48577.79,0.0,0.0
2021-02-14,10104.498994044352,48577.79,0.0,0.0
2021-02-15,10104.498994044352,47911.1,0.0,0.0
2021-02-15,10104.498994044352,47911.1,0.0,0.0
2021-02-16,10104.498994044352,49133.45,0.0,0.0
2021-02-16,10104.498994044352,49133.45,0.0,0.0
2021-02-17,10104.498994044352,52119.71,0.0,0.0
2021-02-17,10104.498994044352,52119.71,0.0,0.0
2021-02-18,10104.498994044352,51552.6,0.0,0.0
2021-02-18,10104.498994044352,51552.6,0.0,0.0
2021-02-19,10104.498994044352,55906.0,0.0,0.0
2021-02-19,10104.498994044352,55906.0,0.0,0.0
2021-02-20,10104.498994044352,55841.19,0.0,0.0
2021-02-20,10104.498994044352,55841.19,0.0,0.0
2021-02-21,10104.498994044352,57408.57,0.0,0.0
2021-02-21,10104.498994044352,57408.57,0.0,0.0
2021-02-22,10104.498994044352,54087.67,0.0,0.0
