symbol,side,quantity,entry_price,exit_price,entry_timestamp,exit_timestamp,pnl,pnl_percentage,fees,trade_id
BTC/USDT,long,0.1607111553207763,47313.454905,54069.971489999996,2021-03-05 00:00:00,2021-03-09 12:00:00,1077.1579387330162,14.166047748928381,8.689647586319335,TRADE_1
BTC/USDT,long,0.1490282560578531,56479.675724999994,53544.334440000006,2021-04-07 12:00:00,2021-04-26 12:00:00,-445.42841142153736,-5.29196667840817,7.979618783371644,TRADE_2
BTC/USDT,long,0.14792393522831224,54568.400564999996,31611.756215,2021-05-04 16:00:00,2021-07-21 16:00:00,-3400.5133072676003,-42.127414159467946,4.676135378800858,TRADE_3
BTC/USDT,long,0.14169729434068667,38675.06787,66004.19139500002,2021-08-03 00:00:00,2021-11-08 08:00:00,3863.110244859096,70.4927511058173,9.352615335816337,TRADE_4
BTC/USDT,long,0.14243248752156795,59069.50999499999,58824.403085000005,2021-11-17 00:00:00,2021-11-25 16:00:00,-43.28969295839127,-0.5145316308036316,8.378506058367947,TRADE_5
BTC/USDT,long,0.2002223823824044,41824.011555,37966.0075,2022-01-07 00:00:00,2022-01-26 12:00:00,-780.0604076042745,-9.315151554452553,7.601644471198234,TRADE_6
BTC/USDT,long,0.2026577841000995,38363.161994999995,41770.20445,2022-02-20 08:00:00,2022-03-09 04:00:00,681.9986171900183,8.772145140144104,8.465057075245115,TRADE_7
BTC/USDT,long,0.21395130372142976,38734.327485,42021.69864,2022-03-11 00:00:00,2022-03-18 16:00:00,694.3467472198555,8.378484065889031,8.990597208617034,TRADE_8
BTC/USDT,long,0.19346204654648483,45533.09516999999,42068.955,2022-03-31 20:00:00,2022-04-20 08:00:00,-678.3183929424581,-7.700353142937881,8.138746130371976,TRADE_9
BTC/USDT,long,0.24020444037510824,34497.48011999999,30618.762960000004,2022-05-08 00:00:00,2022-05-30 12:00:00,-939.0398476129114,-11.332236178878302,7.3547628217848935,TRADE_10
BTC/USDT,long,0.34175567275014274,22138.973954999998,21614.16751,2022-06-14 00:00:00,2022-07-07 20:00:00,-186.74234403289955,-2.468138828929746,7.386764358314327,TRADE_11
BTC/USDT,long,0.362798096825568,20447.658719999996,23979.38431,2022-07-11 12:00:00,2022-08-08 12:00:00,1272.6036475714416,17.15475719603563,8.699674990716886,TRADE_12
BTC/USDT,long,0.43781424114178247,19141.435934999998,16703.713965,2022-10-10 20:00:00,2022-11-24 00:00:00,-1074.5825182640363,-12.822578683750137,7.31312385383587,TRADE_13
BTC/USDT,long,0.4478647155185204,16873.242405,17119.266085000003,2022-12-16 16:00:00,2023-01-08 20:00:00,102.51821021897605,1.356611897231865,7.667115235044381,TRADE_14
BTC/USDT,long,0.34984407508408666,21807.248174999997,23969.729140000003,2023-02-09 20:00:00,2023-03-13 12:00:00,748.1454853663708,9.806424078355802,8.38566772099938,TRADE_15
BTC/USDT,long,0.300151882137656,27293.549955,27140.18312,2023-04-21 16:00:00,2023-05-28 08:00:00,-54.179521227773094,-0.6613541236578109,8.14617704502864,TRADE_16
BTC/USDT,long,0.31614422582590107,25762.875,29836.654210000004,2023-06-10 16:00:00,2023-06-21 12:00:00,1278.4690885846464,15.696782893174788,9.432685946455564,TRADE_17
BTC/USDT,long,0.3618938121607304,25175.10126,28050.127920000003,2023-09-11 20:00:00,2023-10-16 12:00:00,1030.3031903265685,11.308699427570856,10.15116772456494,TRADE_18
BTC/USDT,long,0.27999856544585255,35311.63699499999,41970.10445,2023-11-14 16:00:00,2023-12-04 20:00:00,1852.6097664302856,18.737441573402215,11.751569037612594,TRADE_19
BTC/USDT,long,0.17615003647035413,64083.87592499999,70663.280685,2024-03-19 12:00:00,2024-04-08 04:00:00,1146.515048957446,10.156597717236174,12.447339469777623,TRADE_20
BTC/USDT,long,0.19253520907338692,63113.551005,63141.103655000006,2024-04-27 00:00:00,2024-05-13 16:00:00,-6.852030365062987,-0.05638797546374077,12.15688559333982,TRADE_21
BTC/USDT,long,0.20120088367498665,60323.44665,61995.81658500001,2024-06-24 20:00:00,2024-06-30 16:00:00,324.00869567242756,2.669565828621316,12.473613081054395,TRADE_22
BTC/USDT,long,0.20926682056453536,59131.551,58948.501005,2024-07-04 00:00:00,2024-07-10 04:00:00,-50.64225584036601,-0.40925443678113776,12.335965382361666,TRADE_23
BTC/USDT,long,0.2286137720191778,53917.815435,64887.59997,2024-08-05 00:00:00,2024-10-14 08:00:00,2493.00962179758,20.225034799817283,14.834198986413188,TRADE_24
BTC/USDT,long,0.21389337113764315,66447.207,69927.22889500001,2024-10-23 08:00:00,2024-10-28 20:00:00,729.3966440316967,5.132036123211338,14.956970722665162,TRADE_25
BTC/USDT,long,0.14866970097831447,99256.46342999999,87384.276005,2025-02-02 00:00:00,2025-03-02 12:00:00,-1778.0259486171226,-12.049161624058263,12.991394183869852,TRADE_26
BTC/USDT,long,0.15976158227058512,83832.62536499999,88113.471225,2025-03-28 16:00:00,2025-04-22 00:00:00,669.8375604678265,5.001313474939169,14.077147582259673,TRADE_27
BTC/USDT,long,0.13315887490459113,104329.35861,106178.893995,2025-06-13 00:00:00,2025-06-25 00:00:00,232.1433888998431,1.6710123729620139,14.138662062988049,TRADE_28
BTC/USDT,long,0.12368651916155628,113661.0021,116678.98132500002,2025-08-03 00:00:00,2025-08-08 00:00:00,358.85172818273793,2.5525907655841595,14.431617059405482,TRADE_29
BTC/USDT,long,0.12424138955225582,115263.58299,108540.01,2025-08-18 04:00:00,2025-08-30 08:00:00,-848.8312126980312,-5.92738211217392,13.485161664415742,TRADE_30
