symbol,side,quantity,entry_price,exit_price,entry_timestamp,exit_timestamp,pnl,pnl_percentage,fees,trade_id
BTC/USDT,long,0.19453926811694472,34200.421665,44559.778965000005,2021-02-01 08:00:00,2021-02-11 00:00:00,2006.6331605166251,30.1598548172023,8.668626787303928,TRADE_1
BTC/USDT,long,0.16377541531131448,48749.54259,56476.967390000005,2021-02-14 04:00:00,2021-02-21 00:00:00,1256.3126671171317,15.735425247217707,9.249538789820816,TRADE_2
BTC/USDT,long,0.1705196628021217,51692.163165,47244.24606,2021-03-03 08:00:00,2021-03-06 12:00:00,-766.513397823881,-8.696020974613822,8.056072907491666,TRADE_3
BTC/USDT,long,0.13858927536971274,59879.66486999999,58000.99499500001,2021-03-13 08:00:00,2021-03-19 20:00:00,-268.40181250223617,-3.234271391130091,8.038315867079387,TRADE_4
BTC/USDT,long,0.14018877536845742,57883.24716,57152.739335000006,2021-03-29 08:00:00,2021-03-30 00:00:00,-110.42116992015079,-1.3607746679410606,8.012172536326316,TRADE_5
BTC/USDT,long,0.1341528005335919,59899.724895,57962.15442500001,2021-04-02 00:00:00,2021-04-06 20:00:00,-267.70629012276106,-3.331455408055746,7.775785341074277,TRADE_6
BTC/USDT,long,0.13725644152679983,57208.65003,55677.817165,2021-04-30 12:00:00,2021-05-07 00:00:00,-217.7588106782232,-2.7732006983787185,7.642139056047675,TRADE_7
BTC/USDT,long,0.21237281929038537,36267.114494999994,34333.714555,2021-06-29 12:00:00,2021-07-05 00:00:00,-417.8931438304177,-5.425669182549055,7.291547756756689,TRADE_8
BTC/USDT,long,0.22046915295648337,33650.90704499999,39706.146995,2021-07-23 20:00:00,2021-07-30 04:00:00,1326.2396421296075,17.87629021399239,8.753980595153267,TRADE_9
BTC/USDT,long,0.19647022637676848,42227.473185,41566.21649500001,2021-07-30 20:00:00,2021-08-01 08:00:00,-138.08377554184997,-1.6643735783476874,8.16652396439842,TRADE_10
BTC/USDT,long,0.20138857492970888,40712.58611999999,43474.341954999996,2021-08-05 16:00:00,2021-08-09 00:00:00,547.4308361421346,6.67675957757361,8.755235772324305,TRADE_11
BTC/USDT,long,0.18061594654210758,47381.29881,44024.946515,2021-08-16 00:00:00,2021-08-19 00:00:00,-614.162354076472,-7.176623112740284,7.951607386272387,TRADE_12
BTC/USDT,long,0.16194652701476664,50285.13,47951.942035,2021-08-23 00:00:00,2021-08-25 00:00:00,-385.6173382805821,-4.735276426718987,7.765650476181651,TRADE_13
BTC/USDT,long,0.1558360617408381,50575.71522,49832.21143,2021-09-03 12:00:00,2021-09-05 04:00:00,-123.63035810007437,-1.5686105435762048,7.76565557708798,TRADE_14
BTC/USDT,long,0.15051382714228606,51782.75844,50916.009260000006,2021-09-05 20:00:00,2021-09-07 08:00:00,-138.1212996707716,-1.7721442752480603,7.663563416534678,TRADE_15
BTC/USDT,long,0.17864502179908384,43085.101785,42126.276325,2021-09-26 08:00:00,2021-09-27 20:00:00,-178.81504475561044,-2.32319687050961,7.525649552393855,TRADE_16
BTC/USDT,long,0.13765887852915065,55011.682095,54631.6705,2021-10-06 12:00:00,2021-10-10 20:00:00,-59.832504488977364,-0.79009266568037,7.520534493204083,TRADE_17
BTC/USDT,long,0.12135273669448966,62034.031514999995,59830.040015000006,2021-10-18 12:00:00,2021-10-24 12:00:00,-274.72093926875306,-3.649321968486912,7.260539092361076,TRADE_18
BTC/USDT,long,0.11799197870727404,62209.39915499999,61229.000185,2021-11-01 04:00:00,2021-11-05 08:00:00,-122.90374527896898,-1.6743900187649947,7.224530886096198,TRADE_19
BTC/USDT,long,0.1103277618426124,65745.506325,64233.76705,2021-11-15 00:00:00,2021-11-15 16:00:00,-173.87357845366896,-2.397081002402627,7.086767753346245,TRADE_20
BTC/USDT,long,0.13949288692465336,51135.544995,49803.14597,2021-12-23 16:00:00,2021-12-28 00:00:00,-192.80737114212843,-2.703016406894949,6.947184609285216,TRADE_21
BTC/USDT,long,0.18212614342153133,38434.997895,38265.547655,2022-01-31 16:00:00,2022-02-02 04:00:00,-37.83047533337057,-0.5404339769250255,6.969156620317972,TRADE_22
BTC/USDT,long,0.15742975362384487,44274.926400000004,43473.69228,2022-02-07 16:00:00,2022-02-10 20:00:00,-132.98214277137757,-1.9078694894905595,6.844052664759247,TRADE_23
BTC/USDT,long,0.16836854462001505,40845.37248,37876.29238,2022-02-28 12:00:00,2022-03-07 04:00:00,-506.2768715208714,-7.361804311742684,6.377176223622766,TRADE_24
BTC/USDT,long,0.15537509762267682,42063.74136,41921.36883,2022-03-18 16:00:00,2022-03-20 00:00:00,-28.63468252197506,-0.4381300684899432,6.513536774437491,TRADE_25
BTC/USDT,long,0.15410864092134688,42257.57823,42052.90303,2022-03-22 00:00:00,2022-03-23 00:00:00,-38.02293263505502,-0.5838671153540875,6.4807157327504905,TRADE_26
BTC/USDT,long,0.14725877440005125,44022.010005,43883.01751500001,2022-03-24 12:00:00,2022-03-25 04:00:00,-26.930023104444736,-0.4154183498077864,6.462159376234884,TRADE_27
BTC/USDT,long,0.13789188578977443,46851.17388,44577.680010000004,2022-03-27 20:00:00,2022-04-01 00:00:00,-319.6432574265041,-4.947734193271826,6.146900360712031,TRADE_28
BTC/USDT,long,0.15339736709674026,40701.020339999995,41337.510905,2022-04-18 16:00:00,2022-04-20 20:00:00,91.29491151775797,1.4622558577729443,6.341065335159789,TRADE_29
BTC/USDT,long,0.148371075385039,42461.22,41198.200595,2022-04-21 08:00:00,2022-04-21 16:00:00,-193.50816867823067,-3.071550006323415,6.112621326208704,TRADE_30
BTC/USDT,long,0.15323424136072078,40246.082985,38250.894985,2022-04-25 16:00:00,2022-04-26 16:00:00,-311.59246642640915,-5.052513795548449,5.861346874395075,TRADE_31
BTC/USDT,long,0.19588001424539037,30404.644725,29138.323550000005,2022-05-19 12:00:00,2022-05-20 12:00:00,-253.75462503029902,-4.260728945419355,5.707615232060794,TRADE_32
BTC/USDT,long,0.2649850547816727,21823.376235,19319.085625,2022-07-07 16:00:00,2022-07-12 20:00:00,-668.7188534427511,-11.563791360466366,5.119268962672452,TRADE_33
BTC/USDT,long,0.23965889098591556,22257.052965,21753.997560000003,2022-07-18 04:00:00,2022-07-19 04:00:00,-125.77523939650943,-2.357946505250613,5.213538929739914,TRADE_34
BTC/USDT,long,0.22666965197356428,23147.64804,23369.489410000002,2022-07-19 12:00:00,2022-07-20 04:00:00,44.98755209987454,0.8574170483629052,5.297154031364596,TRADE_35
BTC/USDT,long,0.21963798774342227,24009.09855,23922.422805000002,2022-08-10 12:00:00,2022-08-11 20:00:00,-24.29155902479885,-0.4606510634902484,5.254272806837556,TRADE_36
BTC/USDT,long,0.27472831309182344,19123.03674,19388.42094,2022-09-26 12:00:00,2022-09-30 00:00:00,67.58200540886283,1.2863844921944152,5.326548178360386,TRADE_37
BTC/USDT,long,0.26789126351731574,19765.888004999997,19259.38549,2022-09-30 12:00:00,2022-10-10 12:00:00,-140.8470198315304,-2.6599457629072845,5.159421113483158,TRADE_38
BTC/USDT,long,0.26821342582781066,19379.624969999997,19206.601895,2022-10-13 16:00:00,2022-10-18 16:00:00,-51.55858018578038,-0.9919163925647286,5.1514684927688705,TRADE_39
BTC/USDT,long,0.26906655132203683,19177.834124999998,19292.478935000003,2022-10-21 12:00:00,2022-10-25 08:00:00,25.656122880178078,0.4972007289431347,5.190960773493493,TRADE_40
BTC/USDT,long,0.2618512801233416,19758.354239999997,20421.114335000002,2022-10-25 12:00:00,2022-11-02 08:00:00,168.19728436025395,3.2509741087879456,5.347294930164871,TRADE_41
BTC/USDT,long,0.313797590138263,16833.192389999997,16423.48415,2022-11-14 04:00:00,2022-11-16 12:00:00,-133.7191081197319,-2.5314967849066234,5.15364974794396,TRADE_42
BTC/USDT,long,0.30762266552848494,16870.45101,16785.66297,2023-01-04 00:00:00,2023-01-06 04:00:00,-31.24637325522982,-0.6020805425402759,5.1636503854941855,TRADE_43
BTC/USDT,long,0.30143395443922744,17136.393915,17197.117140000002,2023-01-08 20:00:00,2023-01-10 00:00:00,13.120246813588604,0.25399805861081326,5.1837950244648185,TRADE_44
BTC/USDT,long,0.28803012610252676,17952.23163,22761.23369,2023-01-11 20:00:00,2023-01-27 00:00:00,1378.581548759132,26.660979676263253,6.555921009979781,TRADE_45
