symbol,side,quantity,entry_price,exit_price,entry_timestamp,exit_timestamp,pnl,pnl_percentage,fees,trade_id
BTC/USDT,long,0.23916925189746185,31792.548329999998,32083.93001,2021-01-05 08:00:00,2021-01-05 12:00:00,62.01604888380394,0.8155928467845543,7.673489538422226,TRADE_1
BTC/USDT,long,0.22676152886028567,33714.598874999996,34659.0618,2021-01-05 16:00:00,2021-01-06 04:00:00,206.3085149822278,2.698545714790169,7.8593418426311255,TRADE_2
BTC/USDT,long,0.16853690366450172,34693.7382,34548.906905,2021-01-06 04:00:00,2021-01-06 12:00:00,-30.232183807781233,-0.5170391292829791,5.822765794761824,TRADE_3
BTC/USDT,long,0.15838425938308445,36787.744679999996,37435.75276,2021-01-06 20:00:00,2021-01-07 00:00:00,96.70504584971476,1.6597166598580595,5.9292339753408605,TRADE_4
BTC/USDT,long,0.15534542289698705,37841.001045,38327.92645,2021-01-07 08:00:00,2021-01-08 00:00:00,69.68756501587211,1.1854799454605756,5.954067943139866,TRADE_5
BTC/USDT,long,0.15185656958250396,38950.015275,39162.169120000006,2021-01-08 04:00:00,2021-01-10 08:00:00,26.269922465466408,0.4441376329601658,5.947032659973069,TRADE_6
BTC/USDT,long,0.1673083140579057,35422.172235,35393.284505,2021-01-11 20:00:00,2021-01-12 08:00:00,-10.754748162762482,-0.18147112514313857,5.9215907595033475,TRADE_7
BTC/USDT,long,0.16903337871398408,35004.393449999996,34368.287260000005,2021-01-13 04:00:00,2021-01-13 08:00:00,-113.33256623274862,-1.9154009287939582,5.809387716170575,TRADE_8
BTC/USDT,long,0.22479854552523754,34691.23695,37026.607435,2021-01-13 12:00:00,2021-01-14 00:00:00,516.6643607934465,6.625142484476903,8.323527497121946,TRADE_9
BTC/USDT,long,0.15516192996059228,39565.783005,35592.91464,2021-01-14 12:00:00,2021-01-15 12:00:00,-621.960588321247,-10.1311309298073,5.5226653284650205,TRADE_10
BTC/USDT,long,0.20967770989865572,36760.59111,36514.65354,2021-01-15 20:00:00,2021-01-16 00:00:00,-59.22393538765077,-0.7683560438264179,7.656308932010043,TRADE_11
BTC/USDT,long,0.20429123944332744,37480.720994999996,36358.201805000004,2021-01-16 12:00:00,2021-01-16 16:00:00,-236.74849873469236,-3.091929293354811,7.427662110674076,TRADE_12
BTC/USDT,long,0.15911972775830574,35214.71856,35450.495885000004,2021-01-20 16:00:00,2021-01-20 20:00:00,31.87595051146387,0.5688724411461056,5.640873254118139,TRADE_13
