symbol,side,quantity,entry_price,exit_price,entry_timestamp,exit_timestamp,pnl,pnl_percentage,fees,trade_id
BTC/USDT,long,0.23676027212478015,32116.02999,35420.510885,2021-01-05 12:00:00,2021-01-11 00:00:00,773.9836261354068,10.178905627915078,8.38616979593134,TRADE_1
BTC/USDT,long,0.2189495990745568,37390.065689999996,34743.519550000005,2021-01-13 20:00:00,2021-01-17 04:00:00,-587.0672959612256,-7.171128507182871,7.607079675911527,TRADE_2
BTC/USDT,long,0.21198387926643442,36483.53265,31290.636855000004,2021-01-19 00:00:00,2021-01-24 16:00:00,-1107.4433058356944,-14.319299838567021,6.633110585240164,TRADE_3
BTC/USDT,long,0.1997347246683314,34475.539155,31784.959570000003,2021-01-25 12:00:00,2021-01-27 00:00:00,-543.7507327565155,-7.896510428250027,6.348560148307995,TRADE_4
BTC/USDT,long,0.19373787787891694,33381.54243,33591.17601,2021-01-28 20:00:00,2021-01-31 04:00:00,34.106081765725875,0.527364498986698,6.507883155634585,TRADE_5
BTC/USDT,long,0.18678037593974017,34737.510075,51880.406820000004,2021-02-02 08:00:00,2021-02-23 00:00:00,3192.266456837503,49.200464573539264,9.690241889746261,TRADE_6
BTC/USDT,long,0.18106518012798853,49212.594,47266.165095,2021-03-01 12:00:00,2021-03-05 00:00:00,-360.988756987034,-4.051188746715933,8.558256696885419,TRADE_7
BTC/USDT,long,0.17232065301109747,50077.70634,56122.714605,2021-03-07 04:00:00,2021-03-15 08:00:00,1032.008668852793,11.959185010858475,9.671102829489058,TRADE_8
BTC/USDT,long,0.1596062586788561,58942.426484999996,55497.227505,2021-03-17 20:00:00,2021-03-22 16:00:00,-558.7330244511326,-5.939178985778386,8.85770484912236,TRADE_9
BTC/USDT,long,0.1632239793574743,54989.330924999995,57023.41403000001,2021-03-27 12:00:00,2021-04-03 20:00:00,322.7035501873838,3.5953514212902977,9.30758855452543,TRADE_10
BTC/USDT,long,0.15604527222247566,59047.799145,56512.34969,2021-04-05 12:00:00,2021-04-08 00:00:00,-404.4633854031095,-4.389599345311881,8.81848499130779,TRADE_11
BTC/USDT,long,0.15198286843313244,58556.453595,61304.132600000004,2021-04-09 08:00:00,2021-04-16 20:00:00,408.28295879404294,4.5876666148193594,9.317177919353107,TRADE_12
BTC/USDT,long,0.16311511479831797,56421.87684,55114.888770000005,2021-05-06 20:00:00,2021-05-11 00:00:00,-222.17958048689584,-2.4141397540401144,8.990071408815076,TRADE_13
BTC/USDT,long,0.22781366071468714,39625.90304999999,35333.974175,2021-05-24 16:00:00,2021-05-28 08:00:00,-985.8095905452217,-10.920288286464656,8.049562004404969,TRADE_14
BTC/USDT,long,0.2219030637154311,37272.436904999995,35851.48529,2021-05-31 20:00:00,2021-06-05 08:00:00,-323.269071184489,-3.90852657153354,7.95555442459971,TRADE_15
BTC/USDT,long,0.2143670028347806,37406.744025,37683.678735,2021-06-09 20:00:00,2021-06-17 16:00:00,51.287526497408734,0.6395933073060384,8.078137266210707,TRADE_16
BTC/USDT,long,0.23773900782927807,33867.69538499999,33331.625850000004,2021-06-24 08:00:00,2021-07-01 04:00:00,-135.36886703731528,-1.6812515713784757,7.924227658915719,TRADE_17
BTC/USDT,long,0.23010883229637344,34516.789769999996,33673.294930000004,2021-07-03 04:00:00,2021-07-05 20:00:00,-201.8441352563282,-2.5412795940031945,7.748522575913693,TRADE_18
BTC/USDT,long,0.22411771151868368,34727.73518999999,39158.261075,2021-07-07 04:00:00,2021-08-02 16:00:00,984.1832623113128,12.645131045544037,8.77605985918015,TRADE_19
BTC/USDT,long,0.17457651155089984,48835.52556,47878.80862,2021-08-28 12:00:00,2021-08-30 08:00:00,-175.37882131294404,-2.0571003119148137,8.358515386092753,TRADE_20
BTC/USDT,long,0.18231052780428383,45996.7869,45519.988620000004,2021-09-14 08:00:00,2021-09-20 00:00:00,-95.22411923393108,-1.1355538154339981,8.298773150957196,TRADE_21
BTC/USDT,long,0.18771797781760854,44252.104994999994,42350.83399,2021-09-23 04:00:00,2021-09-25 04:00:00,-364.8527612573434,-4.392156800698189,7.950012915492041,TRADE_22
BTC/USDT,long,0.18209333660090152,44060.769374999996,41754.362375000004,2021-09-27 00:00:00,2021-09-28 04:00:00,-427.5845373521809,-5.329369858228883,7.603191162506893,TRADE_23
BTC/USDT,long,0.13605551210898822,56535.343544999996,54585.303695,2021-10-11 00:00:00,2021-10-13 04:00:00,-272.7403018725316,-3.5457910538730304,7.426631447847873,TRADE_24
BTC/USDT,long,0.11751832089875945,63638.673435,60298.645595,2021-10-25 12:00:00,2021-10-26 20:00:00,-399.6006590947036,-5.3431762512586936,7.086195582793779,TRADE_25
BTC/USDT,long,0.11647367724680137,61551.890564999994,61416.49639000001,2021-11-02 04:00:00,2021-11-04 08:00:00,-22.923262618203598,-0.3197475651574842,7.153405178158202,TRADE_26
BTC/USDT,long,0.11537006087508309,61942.3557,64455.875940000005,2021-11-07 08:00:00,2021-11-12 04:00:00,282.54870476859946,3.9537798270400706,7.436278330954604,TRADE_27
BTC/USDT,long,0.11221197817951384,65551.85955,55965.033485,2021-11-14 20:00:00,2021-11-22 16:00:00,-1082.0366643328084,-14.710171709362276,6.279947116234582,TRADE_28
BTC/USDT,long,0.11246493267340724,58038.994994999994,56271.96994,2021-11-25 08:00:00,2021-12-02 00:00:00,-205.0569771534998,-3.1415034410865768,6.328623310702096,TRADE_29
BTC/USDT,long,0.1256570490546684,50665.42004999999,49135.949735,2021-12-08 12:00:00,2021-12-09 08:00:00,-198.36300484581167,-3.1157469200435295,6.174278446198616,TRADE_30
BTC/USDT,long,0.1250963989689376,49648.07163,47228.39399,2021-12-12 12:00:00,2021-12-13 12:00:00,-308.60106144689274,-4.968785197488649,5.908102017235214,TRADE_31
BTC/USDT,long,0.12261831293371775,48699.23745,46983.746375,2021-12-15 16:00:00,2021-12-17 04:00:00,-216.1116891851578,-3.619101476043744,5.761067715808177,TRADE_32
BTC/USDT,long,0.13507689967981046,42957.38795999999,42649.974345,2022-01-12 08:00:00,2022-01-17 08:00:00,-47.28550433950763,-0.8149089271232087,5.761026305946055,TRADE_33
BTC/USDT,long,0.15486587791884898,37207.57449,36877.91182,2022-01-28 12:00:00,2022-02-02 20:00:00,-56.76462899643967,-0.9851235584262829,5.711130189818198,TRADE_34
BTC/USDT,long,0.14463554889942581,39510.615435,42721.258685,2022-02-04 12:00:00,2022-02-11 16:00:00,458.1941360844072,8.01790090191492,6.179012699579337,TRADE_35
BTC/USDT,long,0.13690199478069642,44255.716799999995,41904.47728000001,2022-02-15 08:00:00,2022-02-17 12:00:00,-327.62618702507996,-5.4075364050594,5.736806529874373,TRADE_36
BTC/USDT,long,0.13883500470914792,41811.99555,39060.71987,2022-03-09 04:00:00,2022-03-11 12:00:00,-387.39636721605814,-6.6735307970011455,5.422995227094158,TRADE_37
BTC/USDT,long,0.13580990262183537,40541.860799999995,45559.179015,2022-03-16 08:00:00,2022-03-31 16:00:00,675.2141105363538,12.263272918111857,6.1873876655579165,TRADE_38
BTC/USDT,long,0.1290603959515582,46607.782244999995,46097.17988,2022-04-02 04:00:00,2022-04-02 16:00:00,-71.84786368826394,-1.1944347447248755,5.949320287563002,TRADE_39
BTC/USDT,long,0.12870710119988504,46275.71629499999,45740.83814000001,2022-04-03 08:00:00,2022-04-05 12:00:00,-74.72978750864327,-1.2546947721751824,5.887170683452542,TRADE_40
BTC/USDT,long,0.14848331720667546,39699.149654999994,39418.290995,2022-04-28 08:00:00,2022-04-28 12:00:00,-47.55578410857606,-0.8067602298243505,5.8529586055556235,TRADE_41
BTC/USDT,long,0.18676350278167808,31344.554444999998,28970.497505000003,2022-05-15 20:00:00,2022-05-18 12:00:00,-448.7978215089129,-7.666490974442036,5.410631591361667,TRADE_42
BTC/USDT,long,0.18245409651759556,30190.117514999998,29686.60927,2022-05-20 00:00:00,2022-05-25 04:00:00,-97.28358540366337,-1.7661238118900284,5.416443473028727,TRADE_43
BTC/USDT,long,0.18190189666399842,29852.078579999998,28983.900800000003,2022-05-26 00:00:00,2022-05-26 08:00:00,-163.19541135177974,-3.0053574942719936,5.272226528241182,TRADE_44
BTC/USDT,long,0.17983109086292995,29482.834049999998,29790.927085000003,2022-05-29 20:00:00,2022-06-01 20:00:00,50.04737165580826,0.9439462551090994,5.357334915513556,TRADE_45
