timestamp,cash,position_value,total_value,price,equity,returns,cumulative_returns,running_max,drawdown
2024-01-01 00:00:00,10000.0,0.0,10000.0,42330.49,10000.0,,,10000.0,0.0
2024-01-01 04:00:00,10000.0,0.0,10000.0,42492.46,10000.0,0.0,0.0,10000.0,0.0
2024-01-01 08:00:00,10000.0,0.0,10000.0,42690.2,10000.0,0.0,0.0,10000.0,0.0
2024-01-01 12:00:00,10000.0,0.0,10000.0,42783.05,10000.0,0.0,0.0,10000.0,0.0
2024-01-01 16:00:00,10000.0,0.0,10000.0,43517.99,10000.0,0.0,0.0,10000.0,0.0
2024-01-01 20:00:00,-10.0,10148.975196227359,10138.975196227359,44179.55,10138.975196227359,0.013897519622735777,0.013897519622735777,10138.975196227359,0.0
2024-01-02 00:00:00,-10.0,10429.885059256805,10419.885059256805,45402.38,10419.885059256805,0.027705942424434582,0.041988505925680375,10419.885059256805,0.0
2024-01-02 04:00:00,-10.0,10442.094736170207,10432.094736170207,45455.53,10432.094736170207,0.0011717669479045512,0.043209473617020544,10432.094736170207,0.0
2024-01-02 08:00:00,-10.0,10437.146543494484,10427.146543494484,45433.99,10427.146543494484,-0.00047432397815250216,0.0427146543494481,10432.094736170207,-0.00047432397815244903
2024-01-02 12:00:00,-10.0,10379.906934905353,10369.906934905353,45184.82,10369.906934905353,-0.00548947963379709,0.036990693490535076,10432.094736170207,-0.005961199820131632
2024-01-02 16:00:00,-10.0,10346.521566216272,10336.521566216272,45039.49,10336.521566216272,-0.003219447281316068,0.033652156621627016,10432.094736170207,-0.009161455332893387
2024-01-02 20:00:00,-10.0,10325.253985997218,10315.253985997218,44946.91,10315.253985997218,-0.002057518100534339,0.0315253985997217,10432.094736170207,-0.011200123573253043
2024-01-03 00:00:00,-10.0,10397.795317619308,10387.795317619308,45262.69,10387.795317619308,0.007032432911546538,0.03877953176193061,10432.094736170207,-0.004246454779336359
2024-01-03 04:00:00,-10.0,10340.15369709041,10330.15369709041,45011.77,10330.15369709041,-0.0055489753856747814,0.033015369709040954,10432.094736170207,-0.009771866691964191
2024-01-03 08:00:00,-10.0,10039.474035468913,10029.474035468913,43702.88,10029.474035468913,-0.02910698818607005,0.0029474035468910476,10432.094736170207,-0.03859442526967533
2024-01-03 12:00:00,-10.0,9878.009959982126,9868.009959982126,43000.01,9868.009959982126,-0.016098957424464544,-0.01319900400178764,10432.094736170207,-0.05407205268490172
2024-01-03 16:00:00,-10.0,9785.354248105334,9775.354248105334,42596.67,9775.354248105334,-0.009389503279033984,-0.022464575189466873,10432.094736170207,-0.06295384624794674
2024-01-03 20:00:00,-10.0,9842.45372681832,9832.45372681832,42845.23,9832.45372681832,0.005841167211311227,-0.016754627318168347,10432.094736170207,-0.05748040297916485
2024-01-04 00:00:00,9819.661489709573,0.0,9819.661489709573,43102.8,9819.661489709573,-0.0013010218470548285,-0.01803385102904298,10432.094736170207,-0.05870664156616626
2024-01-04 04:00:00,9819.661489709573,0.0,9819.661489709573,42763.08,9819.661489709573,0.0,-0.01803385102904298,10432.094736170207,-0.05870664156616626
2024-01-04 08:00:00,9819.661489709573,0.0,9819.661489709573,43176.32,9819.661489709573,0.0,-0.01803385102904298,10432.094736170207,-0.05870664156616626
2024-01-04 12:00:00,9819.661489709573,0.0,9819.661489709573,44051.1,9819.661489709573,0.0,-0.01803385102904298,10432.094736170207,-0.05870664156616626
2024-01-04 16:00:00,9819.661489709573,0.0,9819.661489709573,43956.48,9819.661489709573,0.0,-0.01803385102904298,10432.094736170207,-0.05870664156616626
2024-01-04 20:00:00,9819.661489709573,0.0,9819.661489709573,44151.1,9819.661489709573,0.0,-0.01803385102904298,10432.094736170207,-0.05870664156616626
2024-01-05 00:00:00,9819.661489709573,0.0,9819.661489709573,43465.21,9819.661489709573,0.0,-0.01803385102904298,10432.094736170207,-0.05870664156616626
2024-01-05 04:00:00,-9.819661489709688,9887.24110553301,9877.4214440433,43777.47,9877.4214440433,0.005882071840689784,-0.012257855595670275,10432.094736170207,-0.05316988640869421
2024-01-05 08:00:00,-9.819661489709688,9885.856631099541,9876.036969609831,43771.34,9876.036969609831,-0.00014016557269647123,-0.012396303039017176,10432.094736170207,-0.05330259939381205
2024-01-05 12:00:00,-9.819661489709688,9824.57613386742,9814.75647237771,43500.01,9814.75647237771,-0.00620496839174367,-0.0185243527622293,10432.094736170207,-0.05917682684111934
2024-01-05 16:00:00,-9.819661489709688,9847.159102644333,9837.339441154623,43600.0,9837.339441154623,0.002300919930155132,-0.016266055884538,10432.094736170207,-0.0570120680512463
2024-01-05 20:00:00,-9.819661489709688,9970.273435177416,9960.453773687706,44145.11,9960.453773687706,0.01251500299136099,-0.003954622631229698,10432.094736170207,-0.04521057126209037
2024-01-06 00:00:00,-9.819661489709688,9921.938790233451,9912.119128743741,43931.1,9912.119128743741,-0.004852654913338306,-0.008788087125626176,10432.094736170207,-0.04984383487465889
2024-01-06 04:00:00,-9.819661489709688,9859.174443567743,9849.354782078033,43653.2,9849.354782078033,-0.006332081550926905,-0.015064521792196972,10432.094736170207,-0.05586030119834855
2024-01-06 08:00:00,-9.819661489709688,9863.411432209155,9853.591770719446,43671.96,9853.591770719446,0.00043017930972721885,-0.014640822928055686,10432.094736170207,-0.05545415183443201
2024-01-06 12:00:00,-9.819661489709688,9907.500054420789,9897.680392931079,43867.17,9897.680392931079,0.0044743706901522184,-0.010231960706892473,10432.094736170207,-0.05122790357589492
2024-01-06 16:00:00,-9.819661489709688,9916.351204999519,9906.53154350981,43906.36,9906.53154350981,0.000894265143684736,-0.009346845649019442,10432.094736170207,-0.050379449760762154
2024-01-06 20:00:00,-9.819661489709688,9930.345011834377,9920.525350344667,43968.32,9920.525350344667,0.0014125838870442387,-0.007947464965533668,10432.094736170207,-0.04903803107268804
2024-01-07 00:00:00,-9.819661489709688,9924.041474895048,9914.221813405338,43940.41,9914.221813405338,-0.000635403541316526,-0.008577818659466607,10432.094736170207,-0.04964227567540177
2024-01-07 04:00:00,-9.819661489709688,9955.568193682619,9945.748532192909,44080.0,9945.748532192909,0.003179948903800245,-0.005425146780709489,10432.094736170207,-0.04662018667171768
2024-01-07 08:00:00,-9.819661489709688,9951.299585722987,9941.479924233277,44061.1,9941.479924233277,-0.00042918921042645053,-0.005852007576672702,10432.094736170207,-0.04702936700103653
2024-01-07 12:00:00,-9.819661489709688,9948.243804469344,9938.424142979635,44047.57,9938.424142979635,-0.00030737689729609663,-0.0061575857020369495,10432.094736170207,-0.04732228815742208
2024-01-07 16:00:00,-9.819661489709688,9992.78187270424,9982.96221121453,44244.77,9982.96221121453,0.004481401436902566,-0.0017037788785473351,10432.094736170207,-0.0430529568906658
2024-01-07 20:00:00,-9.819661489709688,9921.469017505617,9911.649356015907,43929.02,9911.649356015907,-0.007143456389979375,-0.008835064398409642,10432.094736170207,-0.049888866360637024
2024-01-08 00:00:00,-9.819661489709688,9828.684386713225,9818.864725223515,43518.2,9818.864725223515,-0.009361169615637821,-0.018113527477648828,10432.094736170207,-0.058783017836340996
2024-01-08 04:00:00,-9.819661489709688,9931.752071495146,9921.932410005436,43974.55,9921.932410005436,0.010496904445292277,-0.007806758999456598,10432.094736170207,-0.04890315311228279
2024-01-08 08:00:00,-9.819661489709688,10081.139798945904,10071.320137456194,44635.99,10071.320137456194,0.015056313758004647,0.007132013745619004,10432.094736170207,-0.03458314057129236
2024-01-08 12:00:00,-9.819661489709688,10155.004784829387,10145.185123339677,44963.04,10145.185123339677,0.007334191037059012,0.014518512333967282,10432.094736170207,-0.027502588893844652
2024-01-08 16:00:00,-9.819661489709688,10610.392981394818,10600.573319905108,46979.35,10600.573319905108,0.044887125373176184,0.06005733199051022,10600.573319905108,0.0
2024-01-08 20:00:00,-9.819661489709688,10603.999103546288,10594.179442056578,46951.04,10594.179442056578,-0.0006031634002779951,0.05941794420565727,10600.573319905108,-0.000603163400277969
2024-01-09 00:00:00,-9.819661489709688,10598.560580812535,10588.740919322825,46926.96,10588.740919322825,-0.0005133500676950398,0.05887409193228188,10600.573319905108,-0.0011162038340006705
2024-01-09 04:00:00,-9.819661489709688,10575.647867717047,10565.828206227337,46825.51,10565.828206227337,-0.002163875126425574,0.05658282062273323,10600.573319905108,-0.003277663634713852
2024-01-09 08:00:00,-9.819661489709688,10528.327299478835,10518.507637989125,46615.99,10518.507637989125,-0.004478642593329529,0.05185076379891207,10600.573319905108,-0.007741626744082337
